"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\CartModels\ShippingModel.dart", "Dart", 11, 0, 1, 12
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\CartModels\StaticAddressModel.dart", "Dart", 11, 0, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\CartModels\StepperModel.dart", "Dart", 9, 0, 1, 10
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\BannersModel.dart", "Dart", 41, 0, 4, 45
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\BrandsModel.dart", "Dart", 18, 0, 4, 22
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\CategoriesModel.dart", "Dart", 25, 0, 4, 29
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\ColorsModel.dart", "Dart", 18, 0, 3, 21
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\FilterModel.dart", "Dart", 5, 0, 1, 6
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\ProductsSortModel.dart", "Dart", 5, 0, 1, 6
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\HomePageModels\itemsModel.dart", "Dart", 205, 0, 3, 208
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\OnBoardingModel\OnBoardingModel.dart", "Dart", 7, 0, 1, 8
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\ProductModels\CommentModel.dart", "Dart", 49, 0, 4, 53
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\ProductModels\OrdersMode.dart", "Dart", 253, 0, 4, 257
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\ProductModels\ProductDetailesModel.dart", "Dart", 4, 0, 1, 5
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\ProductModels\ProductModel.dart", "Dart", 18, 0, 2, 20
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\ProductModels\RateModel.dart", "Dart", 12, 0, 1, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\SettingsModels\AddressModel.dart", "Dart", 41, 0, 4, 45
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\SettingsModels\PaymentModel.dart", "Dart", 33, 0, 4, 37
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\SettingsModels\giftCardModel.dart", "Dart", 37, 0, 4, 41
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\authModels\AccountFListModel.dart", "Dart", 11, 0, 2, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\authModels\AccountListModel.dart", "Dart", 11, 0, 2, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\authModels\EmailLikedModel.dart", "Dart", 5, 0, 1, 6
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\favouriteModel\favouriteModel.dart", "Dart", 161, 0, 4, 165
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\main.dart", "Dart", 26, 0, 5, 31
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\routes.dart", "Dart", 198, 0, 4, 202
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\CustomPackages\IconStepper.dart", "Dart", 92, 26, 28, 146
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesBottomCard.dart", "Dart", 85, 0, 4, 89
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesBottomSheet.dart", "Dart", 80, 0, 5, 85
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesColorsListView.dart", "Dart", 36, 0, 4, 40
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesDescription.dart", "Dart", 53, 0, 3, 56
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesListView.dart", "Dart", 150, 0, 3, 153
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesSizesListView.dart", "Dart", 42, 0, 4, 46
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\DetailesSuggestionsCard.dart", "Dart", 92, 0, 4, 96
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\ProductAndPageHeaders.dart", "Dart", 101, 0, 3, 104
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\ProductDetailesCard.dart", "Dart", 93, 0, 3, 96
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Detailes\ReviewsCard.dart", "Dart", 72, 0, 5, 77
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\CartItemsListView.dart", "Dart", 78, 0, 4, 82
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\CartProductsDetailes.dart", "Dart", 88, 0, 3, 91
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\CustomStepper.dart", "Dart", 79, 0, 3, 82
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\Information\CheckOutItems.dart", "Dart", 128, 0, 3, 131
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\Information\DiliverCountryButton.dart", "Dart", 44, 0, 3, 47
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\Information\Information.dart", "Dart", 103, 0, 4, 107
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\UserAddressShipBox.dart", "Dart", 77, 0, 3, 80
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\payment\NoPaymentCard.dart", "Dart", 29, 0, 3, 32
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\payment\PayMethodListView.dart", "Dart", 50, 0, 4, 54
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\payment\Payment.dart", "Dart", 59, 0, 3, 62
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\payment\TermsAndConditionText.dart", "Dart", 39, 0, 3, 42
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\payment\TotalPayCard.dart", "Dart", 86, 0, 3, 89
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\shipping\ShipOptionsBox.dart", "Dart", 89, 0, 4, 93
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Cart\checkOut\shipping\Shipping.dart", "Dart", 46, 0, 4, 50
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Favourite\FavouriteCard.dart", "Dart", 20, 0, 4, 24
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Favourite\SaveditemsListView.dart", "Dart", 123, 0, 3, 126
