"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Favourite\SaveditemsListView.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\BannerCardWithRichtext.dart", "Dart", 19, 0, 0, 19
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\BrandsGridView.dart", "Dart", 1, 0, 0, 1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\NewTrendBanner.dart", "Dart", 18, 0, -1, 17
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\NewTrend\FilterPageWidgets\FilterItemsContent.dart", "Dart", -4, 0, -1, -5
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\NewTrend\NewTrendItemsGridView.dart", "Dart", 5, 0, -1, 4
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\ProductsGridView.dart", "Dart", 2, 0, 0, 2
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\RecentlyGridView.dart", "Dart", 7, 0, -1, 6
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\RecentlyViewedText.dart", "Dart", 1, 0, 0, 1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\SavedItemsStack.dart", "Dart", 11, 0, 0, 11
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\HomePage\UserStyleGridView.dart", "Dart", -3, 0, -1, -4
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Search\SearchBanner.dart", "Dart", 1, 0, -1, 0
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Search\SearchTextFiled.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Settings\AccountSettings\AccountPageCard.dart", "Dart", 1, 0, 0, 1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\Home\Settings\OrdersWidgets\OrdersCard.dart", "Dart", 27, 0, 0, 27
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignIn\ChildrenWidgets\SignInCustomButton.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\ChildrenWidgets\DropDownButtonAuth.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\ChildrenWidgets\EmailLikedRow.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\ChildrenWidgets\MostlyIntersetedRichText.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\ChildrenWidgets\SignUpCustomButton.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\ParentWidgets\DropDownButtonsRow.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\ParentWidgets\SignUpTextFields.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\SignUp\emailVerificatonWidgets\EmailVerificationRichText.dart", "Dart", -1, 0, -1, -2
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\shared\AuthPageTitle.dart", "Dart", -30, 0, -4, -34
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\shared\HaveAccountAuth.dart", "Dart", -3, 0, -1, -4
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\auth\shared\RetryAuthButton.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\shared\ProductsPageGridView.dart", "Dart", 3, 0, 0, 3
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\Widgets\shared\TitledTextField.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Details\DetailsPage.dart", "Dart", 12, 0, -1, 11
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Details\ReviewsPage.dart", "Dart", 78, 0, 4, 82
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Cart\Cart.dart", "Dart", -12, 0, 0, -12
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\HomePage\HomePage.dart", "Dart", -1, 0, 0, -1
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\HomePage\NewTrends.dart", "Dart", 3, 0, 0, 3
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\HomePage\PricePage.dart", "Dart", 3, -2, -2, -1
